code	country_exposure	2020_EW10	2020_EW11	2020_EW12	2020_EW13	2020_EW14	2020_EW15	2020_EW16	2020_EW17	2020_EW18	2020_EW19	2020_EW20	2020_EW21	2020_EW22	2020_EW23	2020_EW24	2020_EW25	2020_EW26	2020_EW27	2020_EW28	2020_EW29	2020_EW30	2020_EW31	2020_EW32	2020_EW33	2020_EW34	2020_EW35	2020_EW36	2020_EW37	2020_EW38	2020_EW39	2020_EW40	2020_EW41	2020_EW42	2020_EW43	2020_EW44	2020_EW45	2020_EW46	2020_EW47	2020_EW48	2020_EW49	2020_EW50	2020_EW51	2020_EW52	2020_EW53	2021_EW01	2021_EW02	2021_EW03	2021_EW04	2021_EW05	2021_EW06	2021_EW07	2021_EW08	2021_EW09	2021_EW10	2021_EW11	2021_EW12	2021_EW13	2021_EW14	2021_EW15	2021_EW16	2021_EW17	2021_EW18	2021_EW19	2021_EW20	2021_EW21	2021_EW22	2021_EW23	2021_EW24	2021_EW25	2021_EW26	2021_EW27	2021_EW28	2021_EW29	2021_EW30	2021_EW31	2021_EW32	2021_EW33	2021_EW34	2021_EW35	2021_EW36	2021_EW37	2021_EW38	2021_EW39	2021_EW40	2021_EW41	2021_EW42	2021_EW43	2021_EW44	2021_EW45	2021_EW46	2021_EW47	2021_EW48	2021_EW49	2021_EW50	2021_EW51	2021_EW52	2022_EW01	2022_EW02	2022_EW03	2022_EW04	2022_EW05	2022_EW06	2022_EW07	2022_EW08	2022_EW09	2022_EW10	2022_EW11	2022_EW12	2022_EW13	2022_EW14	2022_EW15	2022_EW16	2022_EW17	2022_EW18	2022_EW19	2022_EW20	2022_EW21	2022_EW22	2022_EW23	2022_EW24	cumulative_proportion
NM	USA	X	1.0	0.8809523809523809	0.058823529411764705	0.2953020134228188	0.02735042735042735	0.015558698727015558	0.01740139211136891	0.043843283582089554	0.14818355640535372	0.1216089803554724	0.011568123393316195	0.007007007007007007	0.011904761904761904	0.014616321559074299	0.0865265760197775	0.03784693019343986	0.01592797783933518	0.008187134502923977	0.00815078960774325	0.030214424951267055	0.03436254980079681	0.029567854435178165	0.04380791912384162	0.077	0.136986301369863	0.14022988505747128	0	0	0.000847457627118644	0.0006234413965087282	0.0028854080791426216	0.013808340237503451	0.0010645092612305727	0.030091743119266056	0.016850020888455646	0.015368421052631578	0.0007990657077878173	0.00020629899601155274	0	0.003912363067292645	0.0020809685962920924	0.014103182256509162	0.017294247516251686	0.022976501305483028	0.043960196498299534	0.039570875835385155	0.0405241935483871	0.04789115646258504	0.0591869918699187	0.05535224153705398	0.15623704931620389	0.17745415318230853	0.19929824561403509	0.18090452261306533	0.17030896759608138	0.25217391304347825	0.15378289473684212	0.13	0.1574279379157428	0.16666666666666666	0.148125	0.19665907365223995	0.11494252873563218	0.16474291710388247	0.20583717357910905	0.35664335664335667	0.2018348623853211	0.19425675675675674	0.3129411764705882	0.2942271880819367	0.20704375667022412	0.2727272727272727	0.2006220839813375	0.14865265028131477	0.10845896147403684	0.14348574708245648	0.12340276562226501	0.0950518619282435	0.10520462633451957	0.11543235415804716	0.16642084562438544	0.1308931768450368	0.12831513260530422	0.12073981712385702	0.13395638629283488	0.13928458372902816	0.11283685118810567	0.11910882604970009	0.10416877979511106	0.12755931101722456	0.07506637702148201	0.1218405703175632	0.10296634341129492	0.08260795357569552	0.10765485528807141	0.06586261143156791	0.0362770736940924	0.027516348249775613	0.028116271217655545	0.03804461121534292	0.0710124826629681	0.06787130894667254	0.08208092485549133	0.08346518987341772	0.11117107393416081	0.1608738828202582	0.14009661835748793	0.11677852348993288	0.1101010101010101	0.18721973094170405	0.10886075949367088	0.12051868802440885	0.05648665425201738	0.02321347291761493	0.00718974679587371	0.00640035312293092	0.0018899622007559848	0	0.0	0.059853014223611264
NV	USA	1.0	0.3888888888888889	0.3262411347517731	0.04086021505376344	0.007168458781362007	0.009183673469387756	0.0367965367965368	0.007667031763417305	0.021493212669683258	0.00639386189258312	0.01875901875901876	0.02664796633941094	0.013118062563067608	0.003080082135523614	0	0	0	0	0	0	0	0	0.0018912529550827422	0.0005781460782424359	0.006500784577449003	0.011202830188679245	0.00605831124574025	0.00047214353163361664	0.01273306048203729	0.009877384196185286	0.0029824038174768863	0.00677323218639935	0.012461791676463673	0.012790697674418604	0.009245251302739956	0.004383218534752661	0.005263157894736842	0.003457216940363008	0.0020004572473708276	0.002378193792304409	0.003547841275039572	0.0005025406220336144	0.0007973903588256615	0.006733242548040551	0.016286271361394655	0.016689645163631087	0.023277564169178012	0.03260869565217391	0.05544521681562396	0.06074240719910011	0.06843033509700176	0.07738729144479943	0.05946601941747573	0.03317230273752013	0.07317073170731707	0.059481443823080835	0.06256256256256257	0.06420373027259685	0.07269853812722245	0.05412667946257198	0.061585835257890686	0.03383162863886703	0.035169988276670575	0.04853833425261997	0.07736389684813753	0.06082725060827251	0.13100686498855835	0.3227665706051873	0.2661555312157722	0.31502064147348363	0.3158053792686612	0.20461783439490447	0.21271229191188834	0.14324544713237292	0.0999581764951903	0.07349046610169492	0.12754158964879853	0.0902150400814353	0.11809357889497263	0.10251847796331783	0.12007802023649884	0.186639549436796	0.14040802331561802	0.1868563021088769	0.16063879755753874	0.17977793527049374	0.24532851115129597	0.1609216589861751	0.16711327649208282	0.1459227467811159	0.16957605985037408	0.12638135422945548	0.14227642276422764	0.11711908931698774	0.12445759368836291	0.0896590695046148	0.02786839031855342	0.01671449428585813	0.009813222650459532	0.027662805586159665	0.048648017286690416	0.0759462458389841	0.06363410390256027	0.0727362691736764	0.04117201313462996	0.044682422451994094	0.008286619546673165	0.10801393728222997	0.10880829015544041	0.13493377483443708	0.22807017543859648	0.13739837398373983	0.18998451213216314	0.1429159802306425	0.0691171850455545	0.06668194317140239	0.06319702602230483	0.03508771929824561	0.009341637010676156	0.0	0.0484012194830729
NY	USA	0.9342105263157895	0.7027027027027027	0.12229777732670252	0.009526077637532746	0.008253372772527235	0.005102257749053957	0.005987679198572169	0.003997335109926716	0.003244978822243476	0.007285510495210923	0.006277773859067503	0.0025188916876574307	0.0023998330550918196	0.0022389042539180826	0.0023818975784041284	0.00377945753668297	0.0051513200257566	0.010014604631754642	0.009122952519178934	0.004724695620570598	0.0028357302005266355	0.005237887385421213	0.012622720897615708	0.009939393939393939	0.01980664937514737	0.021125089010206502	0.0243531202435312	0.026116427432216906	0.01332859427759019	0.018925312605610003	0.01877719258071903	0.0201189296333003	0.015188583078491335	0.0316702819956616	0.016109487490198873	0.011215257084033158	0.011828533577263982	0.008948796107273694	0.004551150979486841	0.007087126137841352	0.009590912358904307	0.009014276002719238	0.014625636182381028	0.0179918084220374	0.019726999879203486	0.014619055875455134	0.016146963841389167	0.021689738364603098	0.030664091034527538	0.033818318391874456	0.03451155023657111	0.04009485228732339	0.0434714344592075	0.061887884571021116	0.05365435772577663	0.052414474103331846	0.058245526750653	0.0662129070821202	0.07109705128501166	0.056993897742757274	0.06913935902052575	0.07082247240862959	0.07170228445099484	0.09160233477687818	0.07738619676945668	0.0775462962962963	0.0897902097902098	0.09900230237912509	0.10658737419945105	0.11798679867986799	0.15484968803176405	0.14427520109532774	0.14128402243922708	0.12141309344014709	0.12230057293962097	0.10071156826828237	0.09232959038431124	0.09215028513921503	0.0729229618118507	0.07361728431401407	0.0858841095733073	0.0777501605831262	0.0713905325443787	0.06179351921627732	0.07885304659498207	0.0876332927789308	0.09309996895374108	0.0763823641994641	0.08219550671816352	0.0661960209040066	0.052896218825422364	0.07331224520865402	0.07410264621117289	0.06926253810063769	0.035066151853863185	0.012428008487420431	0.015794244740349662	0.018777726312347823	0.025912629959438667	0.03105880316732292	0.05320068408760735	0.057600218908195375	0.07337904980905843	0.09092642012962257	0.08645352927382162	0.11304954640614097	0.11420351910082291	0.14229053049082796	0.11004765997343542	0.13469831133348695	0.11044790723843538	0.08708749213200252	0.08797399345798167	0.08169494863294713	0.11489594957029033	0.05851540006290678	0.06325167037861916	0.04399397395068556	0.01855545176844816	0.0	0.03852525290054001
OH	USA	X	0.5	0.12669683257918551	0.04314063848144953	0.006429489927132447	0	0.0005035246727089627	0.009319664492078284	0.007470651013874066	0.00527281063732233	0.004236166269526079	0.004575495678698526	0.002758620689655172	0.005198180636777128	0.0036496350364963502	0.0011730205278592375	0.0017327685791297652	0.00401307966706302	0.0029884198729921555	0.0041636306859581555	0.003310904624586137	0.0024710771650005617	0.0002537427048972342	0.00038935756002595715	0.0003081189339084887	0.0002795248078266946	0.00011813349084465446	0.0002948547840188707	0.0002865740077374982	0	0.00025135101168782207	0.00010535187526337969	0.00039163468316754133	0.00012836146588794044	0.00040219194610627924	0.0008658008658008658	0.0011231916614251056	0.00020737891899025318	0.00036267877698408944	0.0004445981326878427	0.000302223668762859	0.00041005117438656344	0.0006369553534106969	0.0028197180281971804	0.004440181869849389	0.005640213734415199	0.007330307299003496	0.007619914996964177	0.0061269665586212345	0.014643921488027952	0.024720623095157466	0.019786250722125937	0.028060783975133827	0.041942813861011174	0.043151791654785665	0.04828581126951799	0.03967780429594272	0.05438222091397454	0.04076143182288434	0.04226221986941944	0.04902701681466087	0.060368349249658934	0.04784881383192602	0.054407822110077275	0.04878542510121457	0.04144527098831031	0.04677152317880795	0.05979381443298969	0.045303867403314914	0.04934021801491681	0.053806525472238124	0.06421356421356421	0.0666527806706936	0.0505998956703182	0.03797250859106529	0.03332345093388675	0.037220371251784866	0.033699382292381605	0.04472988288628636	0.03830198817839871	0.03791011004833899	0.03192776691799311	0.030924021602426573	0.039655365963179166	0.03115303462827355	0.04513999363665288	0.04214851527089423	0.04602174698070056	0.03751589656634167	0.035435749803716304	0.029774008017196305	0.022482893450635387	0.021449675004924167	0.024848561732897782	0.018659952440900827	0.012473359719896484	0.006881150840019734	0.005339338092424315	0.0058949896204783985	0.014696835967798015	0.0209537182048928	0.03729542363213549	0.043109378582893834	0.0575531303848363	0.0482779827798278	0.04178082191780822	0.07205414012738853	0.06352235550708833	0.07895584917821463	0.07523510971786834	0.07529118136439268	0.05776487663280116	0.06620089336845722	0.03468627985108508	0.02867877269881027	0.020526208026208026	0.018111122480302874	0.005019965772960639	0	0.0	0.017160858224079055
OK	USA	0	0.3333333333333333	0.16326530612244897	0	0	0.0014144271570014145	0	0	0	0	0	0	0.006550218340611353	0	0	0	0	0.00033311125916055963	0.0004841442749939482	0.00018946570670708602	0.00019904458598726116	0.0005228758169934641	0.0001869508319312021	0.000423908435777872	0	0.001051745898190997	0.0005142269454919438	0.0001827485380116959	0.0006997900629811056	0.00012976901116013495	0.00013815971262779773	0.0005080655404547187	0.00038231171148209506	0.00032548551589454267	0.0007065140596297867	0.0016687061964623428	0.00010837758751490192	0.0004826487764853516	0	0.00020596261778487205	0.00014926858393870038	0	0	0.000711997152011392	0.0025921061726688326	0.0016748548459133543	0.002042351929485112	0.0025972457115245227	0.0029444480795655305	0.0019790783149561775	0.0006560603575528948	0.003787195671776375	0.005425709515859766	0.007642230399094254	0.010469174098487785	0.008597108245408363	0.018295403837572513	0.012387387387387387	0.02040816326530612	0.014819205690574985	0.018233618233618232	0.02531645569620253	0.015012510425354461	0.023397761953204477	0.022175290390707498	0.025806451612903226	0.039192399049881234	0.02716914986853637	0.022545454545454546	0.02097902097902098	0.031832651205093224	0.033630573248407646	0.014918556857969249	0.015540754836663496	0.014758765358106083	0.009157632482661101	0.010037318234461459	0.00826125526724329	0.01052174856275084	0.013910824930142146	0.011109605744479068	0.010716895347893156	0.012100498799187141	0.01758561417426947	0.013748350197976242	0.013832039520112915	0.016132244572794264	0.02056251477192153	0.013268465280849183	0.018912932356449138	0.01270718232044199	0.006585365853658536	0.005189952252439277	0.01161995898838004	0.005539499036608863	0.008894622487778382	0.0037689757459431162	0.005433898856306575	0.004725897920604915	0.0036850104671503543	0.003292464958765796	0.007079646017699115	0.0069864927806241265	0.004837149306675266	0.002609393817743878	0.0036714089031665903	0.0013404825737265416	0.007717750826901874	0.0060773480662983425	0.002782608695652174	0.007518796992481203	0.004744958481613286	0.012763241863433313	0.004229607250755287	0.009861048857014791	0.007240204429301534	0.009029345372460496	0.0002188183807439825	0	0.0	0.005199955600957966
OR	USA	0.16666666666666666	0.1	0.13861386138613863	0.1023391812865497	0.08095238095238096	0.07203389830508475	0.09725158562367865	0.15647921760391198	0.11780104712041885	0.08571428571428572	0.10619469026548672	0.06521739130434782	0.05723905723905724	0.08831168831168831	0.10037174721189591	0.09759650400582666	0.07589285714285714	0.05228758169934641	0.04060385216033316	0.02610966057441253	0.04396073410157917	0.033118279569892474	0.050159598723210214	0.027390438247011952	0.028368794326241134	0.028427037271004423	0.07613563659628919	0.01769230769230769	0.001386001386001386	0.0010090817356205853	0.03212435233160622	0.04973062577704103	0.044332915098285235	0.06848184818481848	0.06222501571338781	0.06665237891127304	0.03265433058622298	0.02954248366013072	0.02523195293052727	0.019931079444910123	0.010212588578574405	0.017158774373259054	0.045454545454545456	0.05609573672400898	0.058686023622047244	0.04196068548387097	0.0697764070932922	0.046719269102990034	0.057341040462427745	0.054661402976009715	0.06761299962644751	0.057219662058371736	0.0663265306122449	0.07404218682737838	0.07247132429614181	0.07220822837951302	0.08459323254139668	0.0840499306518724	0.10076992753623189	0.09891324369128753	0.10111169931180519	0.13116957941232957	0.1248	0.12590494176896444	0.144960362400906	0.15326633165829145	0.13308391234633885	0.16326530612244897	0.13610719322990128	0.2321772639691715	0.18608549874266556	0.23020361990950225	0.2396377568791362	0.21101105198526401	0.19974804031354984	0.10740228294707714	0.10272840016535759	0.08934128630705394	0.06605480868665978	0.08068252007411983	0.06476644130301168	0.06009507579155081	0.0654911838790932	0.0661420672054445	0.11276623546321704	0.08744292237442923	0.1251494619370267	0.10121400338791643	0.14444260394235547	0.13298233695652173	0.20566754309085597	0.12648221343873517	0.09022957821676456	0.07974137931034483	0.09937417030153613	0.10207515423443635	0.057782865468168694	0.044253226797787336	0.027147353959061583	0.025562700964630224	0.029355020628654537	0.04152403631492781	0.049768619575657036	0.059765377298668355	0.08236086175942549	0.0888468809073724	0.09095860566448802	0.09987113402061856	0.14334277620396602	0.15377532228360957	0.12763021731631596	0.06953781512605042	0.04249820531227566	0.052215775830144424	0.03790613718411552	0.040308511615095036	0.019400830175058652	0.009478168264110756	0.0026522773001646243	0.0	0.061497826306743504
PA	USA	1.0	0.3111111111111111	0.036931818181818184	0.021668029435813575	0.007486048727371716	0.0032078338679723114	0.004879061559223502	0.002247420574113801	0.0016780283167278447	0.003348064818534887	0.0027347310847766638	0.002538531278331822	0.0021949078138718174	0	0.00029967036260113877	0	0.003156233561283535	0.0026414263702399295	0.003416208009109888	0.0030232971723279387	0.0035308566165182685	0.002072043353522474	0.0013479684190256115	0.002403846153846154	0.0014890448840672197	0.003147482014388489	0.0010147133434804667	0.002068446784505453	0.001874573960463531	0.004689942678478374	0.003032391454169538	0.003035964502568893	0.0028022417934347476	0.0015037593984962407	0.0006409023905659168	0.0011346258201371418	0.0012247772436388131	0.000642924387499713	0.00024382314694408323	0.0009584717333465536	0.0015671748112266704	0.0007862451601418208	0.003579716141101977	0.005583805046531709	0.0026383367924860167	0.002081315556288252	0.005194532623238975	0.0050238441333231324	0.008218768679019725	0.021734059097978226	0.026563883535600814	0.04266045099739809	0.038992133166115606	0.05165041901829998	0.056813782423538524	0.06424109072335075	0.07318757192174914	0.06296712745551955	0.05340715502555366	0.05341439583107155	0.06676633917129432	0.05824504210812279	0.0587339072141388	0.04558661456767859	0.04083708763261154	0.03354779411764706	0.037480314960629924	0.05824284304047384	0.11823361823361823	0.09290953545232274	0.07647058823529412	0.07642765135251181	0.08508317425688573	0.06469175340272218	0.06491468915473622	0.05386202154480862	0.042993539534617806	0.03774449177774724	0.03194671559047581	0.03097297491296702	0.03233543842603838	0.03626323055683387	0.03631354871024293	0.03654548427535837	0.0467927837634678	0.0513762740067947	0.053863053826437204	0.05012216404886562	0.04509268235363238	0.038024802031973705	0.03254372911126833	0.0323674415885574	0.02845925636425006	0.031000242189392103	0.016078364618312933	0.007359508413418599	0.004780695936684795	0.00494302541277507	0.010444581363066118	0.013886394252357432	0.020022919054068132	0.03454166524308996	0.0440143439603085	0.06788411157343197	0.09845269067506504	0.08123115976519119	0.11373851866327926	0.1521583591700453	0.15331260464003826	0.15734324826770324	0.09629811831263067	0.08012661984370363	0.06445032111824707	0.11716621253405994	0.05193282041658848	0.03993849983526741	0.03839670981661273	0.02932185664870083	0.0011079595816344619	0.0	0.02283938516732278
PR	USA	X	X	0.09523809523809523	0.13924050632911392	0.005681818181818182	0	0	0	0	0	0	0	0	0	0.02727272727272727	0	0.028169014084507043	0.013953488372093023	0.006472491909385114	0.008771929824561403	0.005060088551549652	0.003997335109926716	0.013300492610837438	0.00641025641025641	0.0013556258472661546	0.0035211267605633804	0.008750994431185362	0.002952029520295203	0.001358080579447714	0.0016970725498515061	0.004166666666666667	0.0034207525655644243	0.002881844380403458	0.0053976250449802084	0.004892367906066536	0.003579952267303103	0.008173750583839328	0.0023595023595023596	0.0011657276083155237	0.004049607694254619	0.0017767727346147634	0.0018221574344023323	0.0022935779816513763	0.001093095281472035	0.00744997871434653	0.009761109684048292	0.007042253521126761	0.0033003300330033004	0.004104669061056952	0.0015321756894790602	0.003942181340341655	0.015715467328370553	0.03351519875292284	0.03389830508474576	0.04439746300211417	0.03827751196172249	0.07370517928286853	0.08058455114822546	0.021721748400852878	0.020864160994377035	0.026948288419519302	0.028221314519123655	0.013728323699421965	0.027978339350180504	0.03799019607843137	0.05411764705882353	0.125	0.14040114613180515	0.17695473251028807	0.33454545454545453	0.1069182389937107	0.103125	0.1126005361930295	0.10051813471502591	0.0425260472039124	0.08764155588380108	0.035011293965795415	0.05035714285714286	0.0773405698778833	0.11230876216968011	0.06035665294924554	0.05778588807785888	0.08286778398510242	0.058394160583941604	0.027607361963190184	0.045081967213114756	0.08383233532934131	0.12327044025157233	0.09886363636363636	0.08036739380022963	0.07291666666666667	0.05154639175257732	0.07313642756680731	0.06397216274089935	0.015173185747155028	0.011551225323349217	0.004527500873256845	0.006359405793021215	0.010620941168943344	0.01652445619516885	0.022584541062801933	0.043620724964161375	0.030360531309297913	0.03224101479915433	0.04071773636991028	0.027615062761506277	0.06194125159642401	0.022884513038850453	0.03213689482470785	0.03847969782813975	0.0017626321974148062	0.0023587087225973545	0.0007690128303719594	0.0031552924338039165	0.002918190051319894	0.0015965166908563134	0.000820559950109955	0.000198625511460692	0	0.0	0.01305101053471038
RI	USA	0.6666666666666666	0.15789473684210525	0	0	0.005291005291005291	0.002592352559948153	0.0032679738562091504	0.006444275966641395	0.000462962962962963	0	0.001384083044982699	0.0006587615283267457	0.002306805074971165	0.001607717041800643	0	0.005128205128205128	0.0030864197530864196	0	0.003115264797507788	0.002079002079002079	0.0069605568445475635	0.002506265664160401	0	0	0.001455604075691412	0	0.0035714285714285713	0	0	0	0.0011173184357541898	0	0.0007158196134574087	0.00041203131437989287	0.000362844702467344	0.001426126640045636	0.0021363371528452125	0.0010815822002472187	0.0011758777087182933	0.005377001099841134	0.0027646584494873862	0.002430654847011724	0.003996238834038552	0.0011898691143974163	0.003000517330574237	0.00922536242495241	0.013605442176870748	0.010418881564958538	0.018245004344048653	0.03651877133105802	0.04819277108433735	0.05409769882922891	0.06322529011604641	0.125157496850063	0.09932991722506898	0.0983187134502924	0.12419354838709677	0.1143560872624912	0.1136959370904325	0.1664367816091954	0.17078410311493017	0.20776419841840402	0.25090470446320867	0.2027491408934708	0.21443298969072164	0.22088353413654618	0.12217194570135746	0.16470588235294117	0.26717557251908397	0.18604651162790697	0.34285714285714286	0.30991735537190085	0.32142857142857145	0.3419282511210762	0.20457604306864063	0.13662131519274376	0.12588401697312587	0.155700652938222	0.11611954924056835	0.20170859041290934	0.1473076923076923	0.10481344346340074	0.15205547300643882	0.1982712047541869	0.19455040871934604	0.1556811048336472	0.22388059701492538	0.18996415770609318	0.20202020202020202	0.0987220447284345	0.16467341306347746	0.07670319199618866	0.07807386629266012	0.048809842203797804	0.02359882005899705	0.027256994519757716	0.015584786960251644	0.011957939128263463	0.0184	0.03098335431528885	0.06375115491222667	0.11945219376109562	0.1403907314856883	0.1687158469945355	0.141287284144427	0.20608439646712462	0.1347068145800317	0.15342960288808663	0.1062874251497006	0.14377682403433475	0.11523125996810207	0.15173288250211328	0.05764114691102572	0.04732895970009372	0.050800148864905095	0.02632484514796972	0.06202290076335878	0.03305033353547605	0	0.0	0.04682142375859091
SC	USA	1.0	0.25	0.025806451612903226	0.024691358024691357	0.007159904534606206	0	0.0028929604628736743	0.003952569169960474	0.003236245954692557	0.013435700575815739	0.002654867256637168	0.005672609400324149	0.0066711140760507	0.0023320895522388058	0.003169572107765452	0.012411653163247716	0.010998411340584139	0.0024460557351271076	0.00954653937947494	0.0036397428947572215	0.00467892868667312	0.006514965536776508	0.0051912876650490915	0.011990034257240736	0.0011084426380934787	0.0018474974806852536	0.0005681818181818182	0.019511337669186148	0.007298264940787662	0.0013693514253703472	0.001957992168031328	0.0015706806282722514	0.0010617321401486426	0.00016321201240411296	0.0030257186081694403	0.00036900369003690036	0.0006471095772217428	0.0005452562704471102	0.00020216314565854644	0.0013264451270594807	0.0012779226090067985	0.00023000138000828005	0.00010896213565785889	0.001007302946361118	0.003104426483969384	0.002628486610179974	0.007970159722000828	0.00934759193722111	0.007242628039317123	0.01056600029763381	0.0075536196724926945	0.007466473359913012	0.01161427810335642	0.015200197726149283	0.012753475322025252	0.027964785085447953	0.04553072625698324	0.04154485305431605	0.045643793369313804	0.030663538873994638	0.03264540337711069	0.03333333333333333	0.02989790957705396	0.03747534516765286	0.032642258491398325	0.04633204633204633	0.10035005834305717	0.14307931570762053	0.09051724137931035	0.08594449418084155	0.10500905250452625	0.09185441941074524	0.08349900596421471	0.05128453708191953	0.049178417433865515	0.030723083215925102	0.034877298193008756	0.028706373060172975	0.02398131871015139	0.026046599734798257	0.022729858898497952	0.0266565458117521	0.03159465075390271	0.03708589856347112	0.0378172334236132	0.04682651622002821	0.04243421052631579	0.052926405254008116	0.055025996533795495	0.047873477238726224	0.030867221950024497	0.03726399470023187	0.0327668252889191	0.043899018232819075	0.03442093940480459	0.028003642750276458	0.00876158613502989	0.006674739923526551	0.01051649864546787	0.009976959040780262	0.014358222205067835	0.022499378470208005	0.015831987075928918	0.02300434644333722	0.034427966101694914	0.03244191144234985	0.13398692810457516	0.0690406976744186	0.07512195121951219	0.06002554278416347	0.12345679012345678	0.08155080213903744	0.06602475928473177	0.024243410348193946	0.035421166306695465	0.0380670954284721	0.03398058252427184	0.015643671917436177	0	0.0	0.016229635234088453
SD	USA	X	0.1111111111111111	0	0	0.013888888888888888	0	0	0.0049586776859504135	0.0022675736961451248	0.002484472049689441	0.00530035335689046	0.005940594059405941	0	0	0.004291845493562232	0	0.0024937655860349127	0	0.011737089201877934	0.0024509803921568627	0.004514672686230248	0.005338078291814947	0.001639344262295082	0	0.003933136676499509	0.002213613724405091	0.004108885464817668	0.007751937984496124	0.01046337817638266	0.004834510970621049	0.004206098843322818	0.0017672304973491543	0.0008576329331046312	0.004159132007233273	0.0014010954018596356	0.000375751503006012	0.0007838526357044876	0.0013695219123505977	0.0011619462599854757	0.0006446414182111201	0.0023515579071134627	0.003563247645711377	0.0011419870574800152	0.00314026517794836	0.0006510416666666666	0.00042069835927639884	0.002373887240356083	0.0027100271002710027	0.002824858757062147	0.010251630941286114	0.00625	0.013297872340425532	0.03778801843317972	0.03587443946188341	0.041463414634146344	0.039764359351988215	0.03359375	0.023065476190476192	0.025166543301258327	0.043010752688172046	0.06083086053412463	0.03315881326352531	0.029197080291970802	0.0449438202247191	0.03187250996015936	0.010101010101010102	0.15853658536585366	0.05555555555555555	0.1650485436893204	0.23958333333333334	0.5166666666666667	0.4642857142857143	0.15306122448979592	0.2943396226415094	0.21657754010695188	0.14173913043478262	0.0962532299741602	0.07018959257765228	0.06950308541734329	0.07336304422351732	0.04082914572864322	0.039732770745428976	0.05048616305160808	0.058823529411764705	0.04733455882352941	0.050173010380622836	0.03955841766329347	0.035813768404297654	0.036201022146507666	0.04056728232189974	0.03286384976525822	0.04372958029655692	0.04870675176352032	0.07062733693394267	0.07072205736894165	0.056988942444003404	0.04036445576565102	0.016902229345767156	0.017161032620755974	0.027844620144379512	0.024912497426394894	0.030181086519114688	0.01967799642218247	0.035108958837772396	0.03885480572597137	0.006134969325153374	0.00823045267489712	0.01818181818181818	0.025974025974025976	0.0072992700729927005	0.04032258064516129	0.006060606060606061	0.010830324909747292	0.013404825737265416	0.017777777777777778	0.016842105263157894	0.003367003367003367	0.0015313935681470138	0	0.0	0.022290272922745488
TN	USA	0	0.7419354838709677	0.04779411764705882	0.006628003314001657	0.0005443658138268917	0	0.0011983223487118035	0.0003944773175542406	0.0005807200929152149	0	0.0011862396204033216	0	0	0.0035169988276670576	0	0.00021934634788330776	0.0011175265412553548	9.807767752059631e-05	0.0010971930145378074	0.0010437051532941944	0.00026140373807345446	0.0013725490196078432	0.00039913786221760996	0.00070859167404783	0.000841200112160015	0.0013781405703381744	0.0014716703458425313	0.002542265158256006	0.0018469656992084432	0.00022026431718061675	0.0002403268445085316	0.0017561273574100938	0.0005086100414153891	0.0006166264925163967	0.000962331591971405	0.0005231767290990897	0.0017062947438703216	0.0015872468168800248	0.0015063007458025644	0.00032608051224284105	0.00047192071731949034	0.002956235523588931	0.000980852061921617	0.0005144723303359729	0.00405642533214831	0.007780374522971334	0.008801341156747695	0.008657071745482092	0.004926964989566427	0.012445040614054699	0.0038638913124766296	0.008765743073047859	0.016738921001926782	0.025905547913801008	0.06368985808238145	0.06008251676121712	0.048270021775949676	0.07092842323651452	0.04381536242336819	0.05114019700445284	0.04959665371974903	0.04994629430719656	0.045112781954887216	0.04005722460658083	0.03578528827037773	0.029625779625779627	0.0506578947368421	0.043671354552183565	0.05905511811023622	0.051466519092418374	0.08660303994344291	0.06936160812900376	0.06416861826697892	0.06625447445493003	0.07052941701633783	0.033861600551235355	0.01820886212604659	0.04065623953699718	0.061480475794848936	0.040254269507428865	0.05277426826700358	0.053775266411316316	0.047029358564074024	0.0664926671638081	0.053496616177892364	0.05844700944386149	0.06322888857664746	0.06094874430900279	0.049459229554016285	0.05096549540993985	0.03427944604415192	0.03508771929824561	0.03296965835788803	0.03849474744567564	0.04504307994328716	0.049502833315513736	0.041932864682378584	0.04378606067041874	0.044252453273014844	0.0475595665615339	0.0351374366562897	0.03990920583840938	0.02650602409638554	0.028662971943193626	0.027480689245395127	0.025184275184275184	0.031828978622327794	0.043782837127845885	0.032486709982279975	0.0389873417721519	0.03729281767955801	0.043555872902534806	0.049235048678720444	0.06164666942490691	0.015016855654305853	0.0071174377224199285	0.006492266564827191	0.003547671840354767	0	0.0	0.028087130614924724
